[07:09:01] 🚀 CUDA GPU: Tesla V100-SXM2-32GB
[07:09:01] Inference Server running on: cuda:0
[07:09:01] Inference Server: 等待 Trainer 注入已完成手术的初始权重...
[07:09:16] Worker 0 started.
[07:09:17] Worker 1 started.
[07:09:17] Worker 2 started.
[07:09:18] Worker 3 started.
[07:09:18] Worker 4 started.
[07:09:19] Worker 5 started.
[07:09:19] Worker 6 started.
[07:09:20] Worker 7 started.
[07:09:20] Worker 8 started.
[07:09:21] Worker 9 started.
[07:09:21] Worker 10 started.
[07:09:22] Worker 11 started.
[07:09:22] Worker 12 started.
[07:09:23] Worker 13 started.
[07:09:23] Worker 14 started.
[07:09:24] Worker 15 started.
[07:09:24] 🚀 CUDA GPU: Tesla V100-SXM2-32GB
[07:09:24] Trainer running on: cuda:0
[07:09:24] Worker 16 started.
[07:09:25] Worker 17 started.
[07:09:25] ✅ 成功加载 PPO Elite 模型，开启 Self-Play 进阶训练！
[07:09:25] PPO Conditioned Training (Domain Randomization) Start.
[07:09:25] ✅ Inference Server: 初始权重接收完毕，开启高频推理循环！
[07:09:25] Worker 18 started.
[07:09:26] Worker 19 started.
[07:37:56] STEPS: 553706 | P_LOSS: 0.0073 | V_LOSS: 1.7256 | ENT: 0.0100 | REWARD: -0.56
[07:38:00] STEPS: 554730 | P_LOSS: 0.0157 | V_LOSS: 1.7338 | ENT: 0.0100 | REWARD: -0.45
[07:38:03] STEPS: 555762 | P_LOSS: 0.0048 | V_LOSS: 1.7710 | ENT: 0.0100 | REWARD: -0.48
[07:38:07] STEPS: 556790 | P_LOSS: 0.0057 | V_LOSS: 1.7951 | ENT: 0.0100 | REWARD: 0.10
[07:38:10] STEPS: 557817 | P_LOSS: 0.0050 | V_LOSS: 1.7063 | ENT: 0.0100 | REWARD: -0.46
[07:38:14] STEPS: 558850 | P_LOSS: 0.0048 | V_LOSS: 2.0244 | ENT: 0.0099 | REWARD: 0.27
[07:38:16] STEPS: 559877 | P_LOSS: 0.0077 | V_LOSS: 1.7128 | ENT: 0.0099 | REWARD: -0.48
[07:38:20] STEPS: 560906 | P_LOSS: 0.0024 | V_LOSS: 1.5514 | ENT: 0.0099 | REWARD: -1.24
[07:38:25] STEPS: 561937 | P_LOSS: 0.0127 | V_LOSS: 1.9040 | ENT: 0.0099 | REWARD: -0.25
[07:38:28] STEPS: 562965 | P_LOSS: 0.0008 | V_LOSS: 1.7587 | ENT: 0.0099 | REWARD: -0.79
[07:38:31] STEPS: 563989 | P_LOSS: 0.0052 | V_LOSS: 1.9429 | ENT: 0.0098 | REWARD: -0.14
[07:38:34] STEPS: 565016 | P_LOSS: 0.0049 | V_LOSS: 1.8426 | ENT: 0.0098 | REWARD: -0.72
[07:38:38] STEPS: 566047 | P_LOSS: 0.0059 | V_LOSS: 1.7500 | ENT: 0.0098 | REWARD: -0.21
[07:38:42] STEPS: 567075 | P_LOSS: 0.0069 | V_LOSS: 1.4841 | ENT: 0.0098 | REWARD: -0.80
[07:38:45] STEPS: 568100 | P_LOSS: 0.0095 | V_LOSS: 1.7658 | ENT: 0.0098 | REWARD: -0.37
[07:38:48] STEPS: 569124 | P_LOSS: 0.0059 | V_LOSS: 1.7246 | ENT: 0.0098 | REWARD: -0.55
[07:38:52] STEPS: 570159 | P_LOSS: 0.0141 | V_LOSS: 1.9308 | ENT: 0.0097 | REWARD: -0.47
[07:38:55] STEPS: 571183 | P_LOSS: 0.0018 | V_LOSS: 1.8116 | ENT: 0.0097 | REWARD: -0.60
[07:38:58] STEPS: 572208 | P_LOSS: 0.0056 | V_LOSS: 1.7990 | ENT: 0.0097 | REWARD: -0.65
[07:39:02] STEPS: 573232 | P_LOSS: 0.0133 | V_LOSS: 1.6345 | ENT: 0.0097 | REWARD: -0.86
[07:39:05] STEPS: 574258 | P_LOSS: 0.0101 | V_LOSS: 1.7680 | ENT: 0.0097 | REWARD: -0.99
[07:39:09] STEPS: 575283 | P_LOSS: 0.0062 | V_LOSS: 1.8157 | ENT: 0.0096 | REWARD: -0.28
[07:39:12] STEPS: 576311 | P_LOSS: 0.0133 | V_LOSS: 1.9288 | ENT: 0.0096 | REWARD: 0.42
[07:39:15] STEPS: 577342 | P_LOSS: 0.0060 | V_LOSS: 1.9914 | ENT: 0.0096 | REWARD: 0.22
[07:39:18] STEPS: 578367 | P_LOSS: 0.0042 | V_LOSS: 1.8592 | ENT: 0.0096 | REWARD: -0.44
[07:39:22] STEPS: 579400 | P_LOSS: 0.0045 | V_LOSS: 1.6249 | ENT: 0.0096 | REWARD: -0.46
[07:39:26] STEPS: 580424 | P_LOSS: 0.0035 | V_LOSS: 1.8269 | ENT: 0.0096 | REWARD: -0.13
[07:39:29] STEPS: 581448 | P_LOSS: 0.0039 | V_LOSS: 1.8011 | ENT: 0.0095 | REWARD: -0.74
[07:39:32] STEPS: 582472 | P_LOSS: 0.0083 | V_LOSS: 1.7925 | ENT: 0.0095 | REWARD: -0.06
[07:39:37] STEPS: 583498 | P_LOSS: 0.0114 | V_LOSS: 1.7795 | ENT: 0.0095 | REWARD: -0.83
[07:39:40] STEPS: 584528 | P_LOSS: 0.0117 | V_LOSS: 1.7591 | ENT: 0.0095 | REWARD: -0.63
[07:39:43] STEPS: 585553 | P_LOSS: 0.0030 | V_LOSS: 1.9692 | ENT: 0.0095 | REWARD: 0.34
[07:39:46] STEPS: 586578 | P_LOSS: 0.0055 | V_LOSS: 1.7149 | ENT: 0.0094 | REWARD: -0.82
[07:39:49] STEPS: 587606 | P_LOSS: 0.0066 | V_LOSS: 1.4625 | ENT: 0.0094 | REWARD: -0.66
[07:39:53] STEPS: 588630 | P_LOSS: 0.0028 | V_LOSS: 1.6154 | ENT: 0.0094 | REWARD: -0.25
[07:39:57] STEPS: 589661 | P_LOSS: 0.0054 | V_LOSS: 2.0598 | ENT: 0.0094 | REWARD: -0.01
[07:40:01] STEPS: 590685 | P_LOSS: 0.0029 | V_LOSS: 1.8154 | ENT: 0.0094 | REWARD: 0.24
[07:40:04] STEPS: 591710 | P_LOSS: 0.0077 | V_LOSS: 1.9131 | ENT: 0.0093 | REWARD: -0.95
[07:40:07] STEPS: 592737 | P_LOSS: 0.0015 | V_LOSS: 1.7592 | ENT: 0.0093 | REWARD: -0.13
[07:40:11] STEPS: 593761 | P_LOSS: 0.0022 | V_LOSS: 1.7499 | ENT: 0.0093 | REWARD: -0.69
[07:40:14] STEPS: 594786 | P_LOSS: 0.0063 | V_LOSS: 1.7660 | ENT: 0.0093 | REWARD: -0.15
[07:40:18] STEPS: 595812 | P_LOSS: 0.0055 | V_LOSS: 1.8817 | ENT: 0.0093 | REWARD: -0.29
[07:40:21] STEPS: 596836 | P_LOSS: 0.0156 | V_LOSS: 1.9321 | ENT: 0.0093 | REWARD: 0.21
[07:40:24] STEPS: 597864 | P_LOSS: 0.0034 | V_LOSS: 1.6904 | ENT: 0.0092 | REWARD: -0.78
[07:40:28] STEPS: 598889 | P_LOSS: 0.0020 | V_LOSS: 1.5880 | ENT: 0.0092 | REWARD: -0.60
[07:40:32] STEPS: 599917 | P_LOSS: 0.0058 | V_LOSS: 2.0217 | ENT: 0.0092 | REWARD: 0.21
[07:40:35] STEPS: 600944 | P_LOSS: 0.0072 | V_LOSS: 1.7830 | ENT: 0.0092 | REWARD: -0.27
[07:40:38] STEPS: 601971 | P_LOSS: 0.0036 | V_LOSS: 1.7899 | ENT: 0.0092 | REWARD: -0.20
[07:40:43] STEPS: 603000 | P_LOSS: 0.0009 | V_LOSS: 1.7537 | ENT: 0.0091 | REWARD: -0.05
[07:40:46] STEPS: 604029 | P_LOSS: 0.0061 | V_LOSS: 1.7730 | ENT: 0.0091 | REWARD: -0.35
[07:40:50] STEPS: 605059 | P_LOSS: 0.0022 | V_LOSS: 1.7119 | ENT: 0.0091 | REWARD: -0.14
[07:40:53] STEPS: 606088 | P_LOSS: 0.0041 | V_LOSS: 1.8746 | ENT: 0.0091 | REWARD: -0.43
[07:40:56] STEPS: 607112 | P_LOSS: 0.0105 | V_LOSS: 1.7787 | ENT: 0.0091 | REWARD: -0.49
[07:41:00] STEPS: 608138 | P_LOSS: 0.0052 | V_LOSS: 1.8363 | ENT: 0.0091 | REWARD: -0.71
[07:41:04] STEPS: 609164 | P_LOSS: 0.0058 | V_LOSS: 1.9236 | ENT: 0.0090 | REWARD: -0.95
[07:41:07] STEPS: 610188 | P_LOSS: 0.0064 | V_LOSS: 1.7758 | ENT: 0.0090 | REWARD: -0.66
[07:41:10] STEPS: 611212 | P_LOSS: 0.0079 | V_LOSS: 1.8235 | ENT: 0.0090 | REWARD: -0.65
[07:41:15] STEPS: 612239 | P_LOSS: 0.0084 | V_LOSS: 2.1242 | ENT: 0.0090 | REWARD: 0.19
[07:41:19] STEPS: 613265 | P_LOSS: 0.0106 | V_LOSS: 1.9433 | ENT: 0.0090 | REWARD: 0.20
[07:41:22] STEPS: 614292 | P_LOSS: 0.0061 | V_LOSS: 1.9197 | ENT: 0.0089 | REWARD: 0.55
[07:41:25] STEPS: 615320 | P_LOSS: 0.0071 | V_LOSS: 1.8602 | ENT: 0.0089 | REWARD: -0.41
[07:41:29] STEPS: 616345 | P_LOSS: 0.0047 | V_LOSS: 1.8035 | ENT: 0.0089 | REWARD: -0.93
[07:41:32] STEPS: 617374 | P_LOSS: 0.0044 | V_LOSS: 1.9657 | ENT: 0.0089 | REWARD: -0.55
[07:41:35] STEPS: 618399 | P_LOSS: 0.0116 | V_LOSS: 1.8300 | ENT: 0.0089 | REWARD: -0.83
[07:41:39] STEPS: 619425 | P_LOSS: 0.0047 | V_LOSS: 2.0494 | ENT: 0.0089 | REWARD: -0.14
[07:41:42] STEPS: 620458 | P_LOSS: 0.0063 | V_LOSS: 2.0606 | ENT: 0.0088 | REWARD: -0.08
[07:41:45] STEPS: 621485 | P_LOSS: 0.0182 | V_LOSS: 1.7298 | ENT: 0.0088 | REWARD: -0.20
[07:41:50] STEPS: 622511 | P_LOSS: 0.0058 | V_LOSS: 1.8305 | ENT: 0.0088 | REWARD: -0.03
[07:41:53] STEPS: 623542 | P_LOSS: 0.0078 | V_LOSS: 1.6998 | ENT: 0.0088 | REWARD: -1.32
[07:41:56] STEPS: 624571 | P_LOSS: 0.0048 | V_LOSS: 1.3778 | ENT: 0.0088 | REWARD: -0.28
[07:41:59] STEPS: 625601 | P_LOSS: 0.0026 | V_LOSS: 1.7683 | ENT: 0.0087 | REWARD: -0.28
[07:42:03] STEPS: 626626 | P_LOSS: 0.0070 | V_LOSS: 1.6030 | ENT: 0.0087 | REWARD: -1.02
[07:42:06] STEPS: 627650 | P_LOSS: 0.0044 | V_LOSS: 1.8910 | ENT: 0.0087 | REWARD: -0.14
[07:42:11] STEPS: 628676 | P_LOSS: 0.0107 | V_LOSS: 1.7644 | ENT: 0.0087 | REWARD: -0.24
[07:42:14] STEPS: 629707 | P_LOSS: 0.0180 | V_LOSS: 2.0356 | ENT: 0.0087 | REWARD: 0.35
[07:42:17] STEPS: 630732 | P_LOSS: 0.0161 | V_LOSS: 1.7532 | ENT: 0.0086 | REWARD: -0.88
[07:42:20] STEPS: 631756 | P_LOSS: 0.0075 | V_LOSS: 2.0468 | ENT: 0.0086 | REWARD: -0.19
[07:42:23] STEPS: 632785 | P_LOSS: 0.0160 | V_LOSS: 1.9165 | ENT: 0.0086 | REWARD: -0.50
[07:42:27] STEPS: 633812 | P_LOSS: 0.0066 | V_LOSS: 1.9588 | ENT: 0.0086 | REWARD: -0.58
[07:42:30] STEPS: 634839 | P_LOSS: 0.0128 | V_LOSS: 1.8860 | ENT: 0.0086 | REWARD: -0.16
[07:42:33] STEPS: 635865 | P_LOSS: 0.0061 | V_LOSS: 2.0196 | ENT: 0.0086 | REWARD: -0.70
[07:42:37] STEPS: 636896 | P_LOSS: 0.0033 | V_LOSS: 1.6751 | ENT: 0.0085 | REWARD: -0.90
[07:42:40] STEPS: 637924 | P_LOSS: 0.0091 | V_LOSS: 1.7319 | ENT: 0.0085 | REWARD: -1.03
[07:42:43] STEPS: 638954 | P_LOSS: 0.0086 | V_LOSS: 1.8905 | ENT: 0.0085 | REWARD: -0.41
[07:42:48] STEPS: 639978 | P_LOSS: 0.0052 | V_LOSS: 2.0129 | ENT: 0.0085 | REWARD: -0.24
[07:42:51] STEPS: 641002 | P_LOSS: 0.0128 | V_LOSS: 1.6447 | ENT: 0.0085 | REWARD: -1.28
[07:42:54] STEPS: 642032 | P_LOSS: 0.0073 | V_LOSS: 1.7310 | ENT: 0.0084 | REWARD: -0.50
[07:42:57] STEPS: 643060 | P_LOSS: 0.0028 | V_LOSS: 1.8380 | ENT: 0.0084 | REWARD: -0.20
[07:43:01] STEPS: 644094 | P_LOSS: 0.0082 | V_LOSS: 1.6293 | ENT: 0.0084 | REWARD: -0.52
[07:43:05] STEPS: 645127 | P_LOSS: 0.0070 | V_LOSS: 1.8957 | ENT: 0.0084 | REWARD: 0.08
[07:43:08] STEPS: 646159 | P_LOSS: 0.0077 | V_LOSS: 1.7519 | ENT: 0.0084 | REWARD: -1.46
[07:43:12] STEPS: 647187 | P_LOSS: 0.0014 | V_LOSS: 1.6814 | ENT: 0.0084 | REWARD: -0.38
[07:43:15] STEPS: 648221 | P_LOSS: 0.0091 | V_LOSS: 1.9466 | ENT: 0.0083 | REWARD: -0.53
[07:43:19] STEPS: 649252 | P_LOSS: 0.0050 | V_LOSS: 1.5533 | ENT: 0.0083 | REWARD: -0.95
[07:43:22] STEPS: 650281 | P_LOSS: 0.0517 | V_LOSS: 1.7908 | ENT: 0.0083 | REWARD: -0.14
[07:43:25] STEPS: 651312 | P_LOSS: 0.0100 | V_LOSS: 1.7111 | ENT: 0.0083 | REWARD: -0.71
[07:43:28] STEPS: 652340 | P_LOSS: 0.0078 | V_LOSS: 1.5631 | ENT: 0.0083 | REWARD: -0.63
[07:43:31] STEPS: 653368 | P_LOSS: 0.0079 | V_LOSS: 2.0655 | ENT: 0.0082 | REWARD: -0.28
[07:43:35] STEPS: 654396 | P_LOSS: 0.0037 | V_LOSS: 1.7263 | ENT: 0.0082 | REWARD: -0.43
[07:43:39] STEPS: 655425 | P_LOSS: 0.0067 | V_LOSS: 2.0086 | ENT: 0.0082 | REWARD: -0.52
[07:43:42] STEPS: 656449 | P_LOSS: 0.0098 | V_LOSS: 1.8290 | ENT: 0.0082 | REWARD: -0.70
[07:43:46] STEPS: 657473 | P_LOSS: 0.0054 | V_LOSS: 1.8674 | ENT: 0.0082 | REWARD: -0.28
[07:43:49] STEPS: 658497 | P_LOSS: 0.0059 | V_LOSS: 1.8657 | ENT: 0.0081 | REWARD: -0.53
[07:43:52] STEPS: 659526 | P_LOSS: 0.0046 | V_LOSS: 1.7979 | ENT: 0.0081 | REWARD: -0.99
[07:43:56] STEPS: 660551 | P_LOSS: 0.0139 | V_LOSS: 1.8348 | ENT: 0.0081 | REWARD: -0.82
[07:43:59] STEPS: 661576 | P_LOSS: 0.0043 | V_LOSS: 1.8218 | ENT: 0.0081 | REWARD: -0.41
[07:44:04] STEPS: 662606 | P_LOSS: 0.0034 | V_LOSS: 1.8717 | ENT: 0.0081 | REWARD: -0.37
[07:44:08] STEPS: 663631 | P_LOSS: 0.0078 | V_LOSS: 1.6787 | ENT: 0.0081 | REWARD: -0.09
[07:44:11] STEPS: 664655 | P_LOSS: 0.0066 | V_LOSS: 1.8304 | ENT: 0.0080 | REWARD: -1.17
[07:44:15] STEPS: 665681 | P_LOSS: 0.0048 | V_LOSS: 1.5688 | ENT: 0.0080 | REWARD: -0.41
[07:44:18] STEPS: 666709 | P_LOSS: 0.0036 | V_LOSS: 1.6931 | ENT: 0.0080 | REWARD: -0.82
[07:44:22] STEPS: 667742 | P_LOSS: 0.0034 | V_LOSS: 2.0914 | ENT: 0.0080 | REWARD: -0.65
[07:44:25] STEPS: 668770 | P_LOSS: 0.0090 | V_LOSS: 1.8189 | ENT: 0.0080 | REWARD: -0.70
[07:44:29] STEPS: 669799 | P_LOSS: 0.0151 | V_LOSS: 1.9182 | ENT: 0.0079 | REWARD: -0.20
[07:44:32] STEPS: 670824 | P_LOSS: 0.0085 | V_LOSS: 1.6290 | ENT: 0.0079 | REWARD: -0.67
[07:44:36] STEPS: 671854 | P_LOSS: 0.0060 | V_LOSS: 1.6836 | ENT: 0.0079 | REWARD: 0.11
[07:44:39] STEPS: 672880 | P_LOSS: 0.0053 | V_LOSS: 1.7491 | ENT: 0.0079 | REWARD: -1.08
[07:44:43] STEPS: 673905 | P_LOSS: 0.0116 | V_LOSS: 1.8185 | ENT: 0.0079 | REWARD: -0.39
[07:44:47] STEPS: 674936 | P_LOSS: 0.0054 | V_LOSS: 1.8683 | ENT: 0.0079 | REWARD: -0.10
[07:44:50] STEPS: 675964 | P_LOSS: 0.0021 | V_LOSS: 1.8519 | ENT: 0.0078 | REWARD: -0.56
[07:44:54] STEPS: 676991 | P_LOSS: 0.0053 | V_LOSS: 1.7286 | ENT: 0.0078 | REWARD: -0.11
[07:44:57] STEPS: 678015 | P_LOSS: 0.0062 | V_LOSS: 1.9589 | ENT: 0.0078 | REWARD: -0.06
[07:45:00] STEPS: 679042 | P_LOSS: 0.0032 | V_LOSS: 1.8715 | ENT: 0.0078 | REWARD: -0.22
[07:45:04] STEPS: 680068 | P_LOSS: 0.0037 | V_LOSS: 1.7315 | ENT: 0.0078 | REWARD: -0.60
[07:45:09] STEPS: 681096 | P_LOSS: 0.0079 | V_LOSS: 1.8965 | ENT: 0.0077 | REWARD: -0.78
[07:45:12] STEPS: 682130 | P_LOSS: 0.0052 | V_LOSS: 1.9498 | ENT: 0.0077 | REWARD: -0.75
[07:45:15] STEPS: 683155 | P_LOSS: 0.0129 | V_LOSS: 1.7720 | ENT: 0.0077 | REWARD: -0.58
[07:45:18] STEPS: 684185 | P_LOSS: 0.0047 | V_LOSS: 1.7822 | ENT: 0.0077 | REWARD: -0.60
[07:45:21] STEPS: 685210 | P_LOSS: 0.0031 | V_LOSS: 1.8572 | ENT: 0.0077 | REWARD: -0.60
[07:45:25] STEPS: 686239 | P_LOSS: 0.0341 | V_LOSS: 1.9957 | ENT: 0.0076 | REWARD: 0.27
[07:45:29] STEPS: 687265 | P_LOSS: 0.0090 | V_LOSS: 1.8418 | ENT: 0.0076 | REWARD: -0.56
[07:45:33] STEPS: 688296 | P_LOSS: 0.0203 | V_LOSS: 1.6534 | ENT: 0.0076 | REWARD: -0.36
[07:45:36] STEPS: 689323 | P_LOSS: 0.0095 | V_LOSS: 1.7005 | ENT: 0.0076 | REWARD: -0.90
[07:45:39] STEPS: 690350 | P_LOSS: 0.0099 | V_LOSS: 1.9109 | ENT: 0.0076 | REWARD: -0.50
[07:45:43] STEPS: 691382 | P_LOSS: 0.0045 | V_LOSS: 2.1674 | ENT: 0.0076 | REWARD: -0.20
[07:45:46] STEPS: 692408 | P_LOSS: 0.0034 | V_LOSS: 1.9811 | ENT: 0.0075 | REWARD: -0.49
[07:45:50] STEPS: 693437 | P_LOSS: 0.0082 | V_LOSS: 1.7615 | ENT: 0.0075 | REWARD: -0.03
[07:45:54] STEPS: 694469 | P_LOSS: 0.0029 | V_LOSS: 1.9706 | ENT: 0.0075 | REWARD: -0.03
[07:45:57] STEPS: 695495 | P_LOSS: 0.0155 | V_LOSS: 1.8249 | ENT: 0.0075 | REWARD: 0.04
[07:46:00] STEPS: 696526 | P_LOSS: 0.0069 | V_LOSS: 1.9765 | ENT: 0.0075 | REWARD: -0.19
[07:46:04] STEPS: 697551 | P_LOSS: 0.0065 | V_LOSS: 1.8707 | ENT: 0.0074 | REWARD: -0.65
[07:46:07] STEPS: 698577 | P_LOSS: 0.0026 | V_LOSS: 1.7436 | ENT: 0.0074 | REWARD: -0.91
[07:46:11] STEPS: 699602 | P_LOSS: 0.0006 | V_LOSS: 1.8564 | ENT: 0.0074 | REWARD: 0.15
[07:46:14] STEPS: 700634 | P_LOSS: 0.0056 | V_LOSS: 1.8366 | ENT: 0.0074 | REWARD: -0.78
[07:46:18] STEPS: 701662 | P_LOSS: 0.0038 | V_LOSS: 2.0610 | ENT: 0.0074 | REWARD: 0.07
[07:46:21] STEPS: 702696 | P_LOSS: 0.0021 | V_LOSS: 2.0208 | ENT: 0.0074 | REWARD: -0.12
[07:46:24] STEPS: 703723 | P_LOSS: 0.0073 | V_LOSS: 1.8745 | ENT: 0.0073 | REWARD: -0.47
[07:46:29] STEPS: 704748 | P_LOSS: 0.0089 | V_LOSS: 1.8218 | ENT: 0.0073 | REWARD: 0.13
[07:46:32] STEPS: 705773 | P_LOSS: 0.0057 | V_LOSS: 1.8528 | ENT: 0.0073 | REWARD: -0.54
[07:46:35] STEPS: 706801 | P_LOSS: 0.0047 | V_LOSS: 1.7075 | ENT: 0.0073 | REWARD: -0.15
[07:46:39] STEPS: 707832 | P_LOSS: 0.0076 | V_LOSS: 1.7512 | ENT: 0.0073 | REWARD: -0.44
[07:46:42] STEPS: 708859 | P_LOSS: 0.0043 | V_LOSS: 1.6408 | ENT: 0.0072 | REWARD: -0.49
[07:46:47] STEPS: 709886 | P_LOSS: 0.0077 | V_LOSS: 1.7227 | ENT: 0.0072 | REWARD: -0.67
[07:46:50] STEPS: 710911 | P_LOSS: 0.0139 | V_LOSS: 1.7860 | ENT: 0.0072 | REWARD: -0.39
[07:46:53] STEPS: 711936 | P_LOSS: 0.0027 | V_LOSS: 1.8454 | ENT: 0.0072 | REWARD: -0.63
[07:46:56] STEPS: 712963 | P_LOSS: 0.0075 | V_LOSS: 1.8048 | ENT: 0.0072 | REWARD: -0.39
[07:47:00] STEPS: 713994 | P_LOSS: 0.0117 | V_LOSS: 2.0186 | ENT: 0.0071 | REWARD: -0.05
[07:47:04] STEPS: 715022 | P_LOSS: 0.0031 | V_LOSS: 1.4956 | ENT: 0.0071 | REWARD: -0.60
[07:47:07] STEPS: 716048 | P_LOSS: 0.0060 | V_LOSS: 1.7313 | ENT: 0.0071 | REWARD: -0.29
[07:47:10] STEPS: 717074 | P_LOSS: 0.0113 | V_LOSS: 1.9032 | ENT: 0.0071 | REWARD: -0.37
[07:47:14] STEPS: 718099 | P_LOSS: 0.0049 | V_LOSS: 1.7923 | ENT: 0.0071 | REWARD: -0.68
[07:47:17] STEPS: 719125 | P_LOSS: 0.0075 | V_LOSS: 1.6966 | ENT: 0.0071 | REWARD: -0.96
[07:47:21] STEPS: 720154 | P_LOSS: 0.0053 | V_LOSS: 1.7038 | ENT: 0.0070 | REWARD: 0.09
[07:47:24] STEPS: 721182 | P_LOSS: 0.0057 | V_LOSS: 2.0454 | ENT: 0.0070 | REWARD: -0.15
[07:47:27] STEPS: 722208 | P_LOSS: 0.0041 | V_LOSS: 1.8791 | ENT: 0.0070 | REWARD: 0.06
[07:47:31] STEPS: 723233 | P_LOSS: 0.0081 | V_LOSS: 1.7161 | ENT: 0.0070 | REWARD: -0.52
[07:47:34] STEPS: 724260 | P_LOSS: 0.0070 | V_LOSS: 1.6840 | ENT: 0.0070 | REWARD: -0.32
[07:47:40] STEPS: 725287 | P_LOSS: 0.0031 | V_LOSS: 1.7884 | ENT: 0.0069 | REWARD: -0.92
[07:47:43] STEPS: 726320 | P_LOSS: 0.0035 | V_LOSS: 1.9942 | ENT: 0.0069 | REWARD: -0.68
[07:47:46] STEPS: 727348 | P_LOSS: 0.0114 | V_LOSS: 1.6544 | ENT: 0.0069 | REWARD: -0.53
[07:47:49] STEPS: 728377 | P_LOSS: 0.0069 | V_LOSS: 1.9371 | ENT: 0.0069 | REWARD: -0.08
[07:47:53] STEPS: 729401 | P_LOSS: 0.0051 | V_LOSS: 1.7720 | ENT: 0.0069 | REWARD: -0.64
[07:47:56] STEPS: 730432 | P_LOSS: 0.0023 | V_LOSS: 1.9023 | ENT: 0.0069 | REWARD: -0.13
[07:47:59] STEPS: 731457 | P_LOSS: 0.0084 | V_LOSS: 2.0399 | ENT: 0.0068 | REWARD: 0.06
[07:48:04] STEPS: 732485 | P_LOSS: 0.0159 | V_LOSS: 1.7267 | ENT: 0.0068 | REWARD: -0.22
[07:48:07] STEPS: 733515 | P_LOSS: 0.0082 | V_LOSS: 1.8326 | ENT: 0.0068 | REWARD: -0.93
[07:48:11] STEPS: 734539 | P_LOSS: 0.0067 | V_LOSS: 1.9587 | ENT: 0.0068 | REWARD: -0.17
[07:48:14] STEPS: 735571 | P_LOSS: 0.0060 | V_LOSS: 1.6530 | ENT: 0.0068 | REWARD: -0.50
[07:48:17] STEPS: 736599 | P_LOSS: 0.0071 | V_LOSS: 1.7744 | ENT: 0.0067 | REWARD: -0.60
[07:48:20] STEPS: 737625 | P_LOSS: 0.0101 | V_LOSS: 2.0657 | ENT: 0.0067 | REWARD: 0.41
[07:48:25] STEPS: 738653 | P_LOSS: 0.0050 | V_LOSS: 1.8115 | ENT: 0.0067 | REWARD: -0.41
[07:48:29] STEPS: 739678 | P_LOSS: 0.0066 | V_LOSS: 2.0652 | ENT: 0.0067 | REWARD: -0.02
[07:48:32] STEPS: 740710 | P_LOSS: 0.0072 | V_LOSS: 2.0258 | ENT: 0.0067 | REWARD: -0.16
[07:48:35] STEPS: 741744 | P_LOSS: 0.0649 | V_LOSS: 2.1279 | ENT: 0.0066 | REWARD: -0.33
[07:48:38] STEPS: 742774 | P_LOSS: 0.0068 | V_LOSS: 1.7254 | ENT: 0.0066 | REWARD: -1.02
[07:48:41] STEPS: 743805 | P_LOSS: 0.0104 | V_LOSS: 1.6425 | ENT: 0.0066 | REWARD: -0.79
[07:48:45] STEPS: 744834 | P_LOSS: 0.0088 | V_LOSS: 1.6862 | ENT: 0.0066 | REWARD: -0.72
[07:48:50] STEPS: 745865 | P_LOSS: 0.0128 | V_LOSS: 1.5339 | ENT: 0.0066 | REWARD: -0.66
[07:48:53] STEPS: 746902 | P_LOSS: 0.0054 | V_LOSS: 1.9708 | ENT: 0.0066 | REWARD: -0.47
[07:48:56] STEPS: 747932 | P_LOSS: 0.0067 | V_LOSS: 1.9608 | ENT: 0.0065 | REWARD: -0.09
[07:48:59] STEPS: 748958 | P_LOSS: 0.0027 | V_LOSS: 2.0597 | ENT: 0.0065 | REWARD: 0.18
[07:49:04] STEPS: 749982 | P_LOSS: 0.0043 | V_LOSS: 1.8173 | ENT: 0.0065 | REWARD: 0.19
[07:49:07] STEPS: 751007 | P_LOSS: 0.0046 | V_LOSS: 1.6399 | ENT: 0.0065 | REWARD: -0.69
[07:49:12] STEPS: 752031 | P_LOSS: 0.0488 | V_LOSS: 1.7785 | ENT: 0.0065 | REWARD: -1.11
[07:49:14] STEPS: 753056 | P_LOSS: 0.0097 | V_LOSS: 1.5509 | ENT: 0.0064 | REWARD: -0.55
[07:49:18] STEPS: 754083 | P_LOSS: 0.0060 | V_LOSS: 1.8851 | ENT: 0.0064 | REWARD: -0.94
[07:49:22] STEPS: 755117 | P_LOSS: 0.0065 | V_LOSS: 1.9468 | ENT: 0.0064 | REWARD: -0.87
[07:49:25] STEPS: 756144 | P_LOSS: 0.0128 | V_LOSS: 1.9184 | ENT: 0.0064 | REWARD: -0.15
[07:49:29] STEPS: 757171 | P_LOSS: 0.0054 | V_LOSS: 1.6467 | ENT: 0.0064 | REWARD: -1.29
[07:49:32] STEPS: 758199 | P_LOSS: 0.0130 | V_LOSS: 1.8830 | ENT: 0.0064 | REWARD: -0.26
[07:49:36] STEPS: 759228 | P_LOSS: 0.0057 | V_LOSS: 1.7930 | ENT: 0.0063 | REWARD: -0.96
[07:49:39] STEPS: 760255 | P_LOSS: 0.0008 | V_LOSS: 1.9775 | ENT: 0.0063 | REWARD: 0.11
[07:49:42] STEPS: 761282 | P_LOSS: 0.0061 | V_LOSS: 1.5763 | ENT: 0.0063 | REWARD: -0.74
